Win,location,WinOverall,LossOverall,WinOverall_opponent,LossOverall_opponent,Date,Season,Team,Opponent,gameNum,opponentGameNum,conference,conference_opponent,interconference,GameType
0,A,13.0,3.0,16.0,0.0,2011-01-15,2011,Nebraska,Kansas,14.0,17.0,Big 10,Big 12,True,RegularSeason
0,H,15.0,6.0,21.0,1.0,2011-02-05,2011,Nebraska,Kansas,19.0,23.0,Big 10,Big 12,True,RegularSeason
0,H,12.0,15.0,26.0,2.0,2011-02-26,2011,Oklahoma,Kansas,22.0,29.0,Big 12,Big 12,False,PostSeasonConferenceTournament
0,A,16.0,10.0,25.0,2.0,2011-02-21,2011,OklahomaState,Kansas,26.0,28.0,Big 12,Big 12,False,PostSeasonConferenceTournament
0,N,19.0,12.0,29.0,2.0,2011-03-10,2011,OklahomaState,Kansas,31.0,32.0,Big 12,Big 12,False,PostSeasonConferenceTournament
0,A,6.0,4.0,9.0,0.0,2010-12-18,2011,USC,Kansas,9.0,10.0,Pac 12,Big 12,True,RegularSeason
1,A,15.0,3.0,18.0,0.0,2011-01-22,2011,Texas,Kansas,15.0,19.0,Big 12,Big 12,False,RegularSeason
0,A,22.0,6.0,27.0,2.0,2011-03-02,2011,TexasAM,Kansas,25.0,30.0,SEC,Big 12,True,PostSeasonConferenceTournament
0,H,11.0,11.0,20.0,1.0,2011-02-01,2011,TexasTech,Kansas,20.0,22.0,Big 12,Big 12,False,PostSeasonConferenceTournament
0,A,3.0,2.0,6.0,0.0,2010-12-02,2011,UCLA,Kansas,6.0,7.0,Pac 12,Big 12,True,RegularSeason
0,A,5.0,5.0,11.0,0.0,2010-12-29,2011,TexasArlington,Kansas,6.0,12.0,Sunbelt,Big 12,True,RegularSeason
1,H,4.0,4.0,5.0,6.0,2010-12-18,2011,Akron,BethuneCookman,8.0,9.0,MAC,MEAC,True,RegularSeason
1,H,6.0,0.0,5.0,5.0,2010-12-15,2011,Baylor,BethuneCookman,6.0,8.0,Big 12,MEAC,True,RegularSeason
1,A,10.0,10.0,13.0,9.0,2011-02-05,2011,CoppinState,BethuneCookman,14.0,19.0,MEAC,MEAC,False,RegularSeason
0,H,6.0,8.0,8.0,8.0,2011-01-15,2011,DelawareState,BethuneCookman,9.0,13.0,MEAC,MEAC,False,RegularSeason
0,A,9.0,13.0,13.0,11.0,2011-02-12,2011,DelawareState,BethuneCookman,16.0,21.0,MEAC,MEAC,False,RegularSeason
1,A,14.0,4.0,10.0,8.0,2011-01-22,2011,Hampton,BethuneCookman,15.0,15.0,Big South,MEAC,True,RegularSeason
0,A,2.0,16.0,10.0,9.0,2011-01-24,2011,Howard,BethuneCookman,14.0,16.0,MEAC,MEAC,False,RegularSeason
1,A,10.0,10.0,13.0,10.0,2011-02-07,2011,MorganState,BethuneCookman,15.0,20.0,MEAC,MEAC,False,RegularSeason
0,H,1.0,11.0,6.0,8.0,2011-01-08,2011,NorfolkState,BethuneCookman,8.0,11.0,MEAC,MEAC,False,RegularSeason
1,H,7.0,0.0,4.0,4.0,2010-12-11,2011,UCF,BethuneCookman,6.0,7.0,AAC,MEAC,True,RegularSeason
1,H,9.0,4.0,10.0,4.0,2011-01-01,2011,Butler,Valparaiso,10.0,13.0,Big East,MVC,True,RegularSeason
0,A,14.0,7.0,15.0,6.0,2011-01-29,2011,Butler,Valparaiso,18.0,20.0,Big East,MVC,True,RegularSeason
0,A,15.0,2.0,11.0,5.0,2011-01-09,2011,ClevelandState,Valparaiso,12.0,15.0,Horizon,MVC,True,RegularSeason
1,H,20.0,3.0,16.0,6.0,2011-02-03,2011,ClevelandState,Valparaiso,17.0,21.0,Horizon,MVC,True,RegularSeason
0,H,10.0,8.0,13.0,5.0,2011-01-16,2011,DetroitMercy,Valparaiso,13.0,17.0,Horizon,MVC,True,RegularSeason
0,A,14.0,12.0,17.0,7.0,2011-02-10,2011,DetroitMercy,Valparaiso,20.0,23.0,Horizon,MVC,True,PostSeasonConferenceTournament
1,A,10.0,10.0,15.0,5.0,2011-01-23,2011,GreenBay,Valparaiso,17.0,19.0,Horizon,MVC,True,RegularSeason
0,A,9.0,10.0,14.0,5.0,2011-01-21,2011,Milwaukee,Valparaiso,16.0,18.0,Horizon,MVC,True,RegularSeason
1,H,15.0,11.0,19.0,7.0,2011-02-16,2011,Milwaukee,Valparaiso,22.0,25.0,Horizon,MVC,True,PostSeasonConferenceTournament
0,A,21.0,6.0,19.0,8.0,2011-02-19,2011,MissouriState,Valparaiso,26.0,26.0,MVC,MVC,False,PostSeasonConferenceTournament
0,H,7.0,6.0,8.0,4.0,2010-12-21,2011,Oakland,Valparaiso,13.0,11.0,Horizon,MVC,True,RegularSeason
1,H,0.0,9.0,6.0,3.0,2010-12-11,2011,Toledo,Valparaiso,8.0,8.0,MAC,MVC,True,RegularSeason
0,H,11.0,6.0,12.0,5.0,2011-01-14,2011,WrightState,Valparaiso,12.0,16.0,Horizon,MVC,True,RegularSeason
0,A,17.0,10.0,18.0,7.0,2011-02-12,2011,WrightState,Valparaiso,21.0,24.0,Horizon,MVC,True,PostSeasonConferenceTournament
0,A,6.0,7.0,10.0,5.0,2011-01-07,2011,YoungstownState,Valparaiso,11.0,14.0,Horizon,MVC,True,RegularSeason
0,H,8.0,14.0,16.0,7.0,2011-02-05,2011,YoungstownState,Valparaiso,18.0,22.0,Horizon,MVC,True,RegularSeason
0,A,3.0,5.0,6.0,2.0,2010-12-07,2011,TexasAMCC,Marquette,7.0,9.0,Southland,Big East,True,RegularSeason
0,A,6.0,11.0,12.0,6.0,2011-01-18,2011,DePaul,Marquette,13.0,18.0,Big East,Big East,False,RegularSeason
1,H,19.0,5.0,15.0,9.0,2011-02-13,2011,Georgetown,Marquette,19.0,24.0,Big East,Big East,False,PostSeasonConferenceTournament
1,H,13.0,3.0,12.0,5.0,2011-01-15,2011,Louisville,Marquette,14.0,17.0,ACC,Big East,True,RegularSeason
0,A,14.0,2.0,11.0,5.0,2011-01-10,2011,NotreDame,Marquette,14.0,16.0,ACC,Big East,True,RegularSeason
1,H,15.0,4.0,13.0,6.0,2011-01-22,2011,NotreDame,Marquette,16.0,19.0,ACC,Big East,True,RegularSeason
0,H,9.0,4.0,10.0,4.0,2011-01-05,2011,Rutgers,Marquette,10.0,14.0,Big 10,Big East,True,RegularSeason
0,A,11.0,15.0,15.0,11.0,2011-02-19,2011,SetonHall,Marquette,24.0,26.0,Big East,Big East,False,PostSeasonConferenceTournament
0,A,18.0,3.0,13.0,8.0,2011-01-29,2011,Syracuse,Marquette,20.0,21.0,ACC,Big East,True,RegularSeason
1,A,16.0,2.0,13.0,7.0,2011-01-25,2011,Connecticut,Marquette,15.0,20.0,AAC,Big East,True,RegularSeason
0,H,20.0,6.0,16.0,11.0,2011-02-24,2011,Connecticut,Marquette,22.0,27.0,AAC,Big East,True,PostSeasonConferenceTournament
1,H,9.0,2.0,9.0,3.0,2010-12-29,2011,Vanderbilt,Marquette,8.0,12.0,SEC,Big East,True,RegularSeason
1,H,17.0,4.0,14.0,8.0,2011-02-02,2011,Villanova,Marquette,18.0,22.0,Big East,Big East,False,RegularSeason
0,A,8.0,3.0,9.0,4.0,2011-01-01,2011,WestVirginia,Marquette,11.0,13.0,Big 12,Big East,True,RegularSeason
1,A,7.0,2.0,7.0,2.0,2010-12-11,2011,Wisconsin,Marquette,9.0,10.0,Big 10,Big East,True,RegularSeason
1,H,3.0,6.0,6.0,4.0,2010-12-18,2011,TexasAMCC,Houston,8.0,10.0,Southland,AAC,True,RegularSeason
1,A,14.0,7.0,11.0,9.0,2011-02-01,2011,Marshall,Houston,13.0,19.0,C-USA,AAC,True,RegularSeason
1,H,20.0,7.0,12.0,13.0,2011-02-22,2011,Memphis,Houston,23.0,24.0,AAC,AAC,False,PostSeasonConferenceTournament
1,H,9.0,10.0,11.0,7.0,2011-01-26,2011,Rice,Houston,18.0,17.0,C-USA,AAC,True,RegularSeason
0,H,10.0,6.0,9.0,6.0,2011-01-15,2011,SouthernMethodist,Houston,12.0,14.0,AAC,AAC,False,RegularSeason
1,A,15.0,9.0,12.0,11.0,2011-02-16,2011,SouthernMethodist,Houston,19.0,22.0,AAC,AAC,False,PostSeasonConferenceTournament
0,A,12.0,11.0,11.0,11.0,2011-02-12,2011,Tulane,Houston,18.0,21.0,AAC,AAC,False,RegularSeason
0,A,9.0,8.0,10.0,6.0,2011-01-19,2011,Tulsa,Houston,17.0,15.0,AAC,AAC,False,RegularSeason
1,H,12.0,10.0,11.0,10.0,2011-02-05,2011,Tulsa,Houston,22.0,20.0,AAC,AAC,False,PostSeasonConferenceTournament
0,A,14.0,0.0,8.0,6.0,2011-01-08,2011,UCF,Houston,13.0,13.0,AAC,AAC,False,RegularSeason
1,A,15.0,4.0,11.0,6.0,2011-01-22,2011,UTEP,Houston,13.0,16.0,C-USA,AAC,True,RegularSeason
1,H,19.0,6.0,12.0,12.0,2011-02-19,2011,UTEP,Houston,19.0,23.0,C-USA,AAC,True,PostSeasonConferenceTournament
0,A,4.0,6.0,8.0,1.0,2010-12-20,2011,TexasAMCC,Memphis,9.0,9.0,Southland,AAC,True,RegularSeason
0,A,6.0,5.0,7.0,1.0,2010-12-16,2011,AustinPeay,Memphis,8.0,8.0,OVC,AAC,True,RegularSeason
1,A,10.0,1.0,9.0,1.0,2010-12-23,2011,Georgetown,Memphis,9.0,10.0,Big East,AAC,True,RegularSeason
0,N,15.0,8.0,16.0,6.0,2011-02-05,2011,Gonzaga,Memphis,20.0,22.0,WCC,AAC,True,PostSeasonConferenceTournament
0,A,12.0,13.0,20.0,7.0,2011-02-22,2011,Houston,Memphis,20.0,27.0,AAC,AAC,False,PostSeasonConferenceTournament
0,A,7.0,3.0,9.0,2.0,2010-12-30,2011,Lipscomb,Memphis,8.0,11.0,A-Sun,AAC,True,RegularSeason
0,A,12.0,4.0,12.0,4.0,2011-01-15,2011,Marshall,Memphis,9.0,16.0,C-USA,AAC,True,RegularSeason
1,H,13.0,7.0,16.0,4.0,2011-01-29,2011,Marshall,Memphis,12.0,20.0,C-USA,AAC,True,RegularSeason
0,H,14.0,3.0,13.0,4.0,2011-01-19,2011,SouthernMississippi,Memphis,22.0,17.0,C-USA,AAC,True,PostSeasonConferenceTournament
1,H,11.0,14.0,20.0,6.0,2011-02-19,2011,Rice,Memphis,24.0,26.0,C-USA,AAC,True,PostSeasonConferenceTournament
1,H,9.0,6.0,12.0,3.0,2011-01-12,2011,SouthernMethodist,Memphis,11.0,15.0,AAC,AAC,False,RegularSeason
1,H,9.0,4.0,11.0,2.0,2011-01-05,2011,Tennessee,Memphis,12.0,13.0,SEC,AAC,True,RegularSeason
1,A,11.0,10.0,16.0,5.0,2011-02-02,2011,Tulsa,Memphis,21.0,21.0,AAC,AAC,False,PostSeasonConferenceTournament
0,H,13.0,4.0,14.0,4.0,2011-01-22,2011,UAB,Memphis,14.0,18.0,C-USA,AAC,True,RegularSeason
0,A,18.0,6.0,19.0,6.0,2011-02-16,2011,UAB,Memphis,21.0,25.0,C-USA,AAC,True,PostSeasonConferenceTournament
0,A,14.0,4.0,15.0,4.0,2011-01-26,2011,UCF,Memphis,16.0,19.0,AAC,AAC,False,RegularSeason
0,H,14.0,7.0,17.0,6.0,2011-02-09,2011,UCF,Memphis,18.0,23.0,AAC,AAC,False,RegularSeason
1,H,20.0,8.0,21.0,7.0,2011-02-26,2011,UTEP,Memphis,21.0,28.0,C-USA,AAC,True,PostSeasonConferenceTournament
0,N,4.0,7.0,4.0,5.0,2010-12-29,2011,TexasAMCC,GeorgiaState,10.0,10.0,Southland,Sunbelt,True,RegularSeason
0,H,7.0,6.0,5.0,5.0,2010-12-30,2011,Chattanooga,GeorgiaState,9.0,11.0,Southern,Sunbelt,True,RegularSeason
1,A,9.0,8.0,8.0,9.0,2011-01-22,2011,Delaware,GeorgiaState,17.0,18.0,CAA,Sunbelt,True,RegularSeason
1,H,12.0,6.0,8.0,10.0,2011-01-24,2011,Drexel,GeorgiaState,14.0,19.0,CAA,Sunbelt,True,RegularSeason
1,H,11.0,5.0,8.0,7.0,2011-01-15,2011,GeorgeMason,GeorgiaState,14.0,16.0,A-10,Sunbelt,True,RegularSeason
1,A,15.0,9.0,10.0,13.0,2011-02-09,2011,Hofstra,GeorgiaState,20.0,24.0,CAA,Sunbelt,True,PostSeasonConferenceTournament
1,H,6.0,15.0,8.0,12.0,2011-01-29,2011,Northeastern,GeorgiaState,17.0,21.0,CAA,Sunbelt,True,RegularSeason
0,A,9.0,16.0,10.0,14.0,2011-02-12,2011,Northeastern,GeorgiaState,21.0,25.0,CAA,Sunbelt,True,PostSeasonConferenceTournament
1,A,15.0,5.0,8.0,11.0,2011-01-26,2011,OldDominion,GeorgiaState,17.0,20.0,C-USA,Sunbelt,True,RegularSeason
1,H,20.0,6.0,11.0,14.0,2011-02-15,2011,OldDominion,GeorgiaState,23.0,26.0,C-USA,Sunbelt,True,PostSeasonConferenceTournament
0,A,4.0,9.0,7.0,6.0,2011-01-08,2011,Towson,GeorgiaState,10.0,14.0,CAA,Sunbelt,True,RegularSeason
0,H,4.0,18.0,9.0,13.0,2011-02-05,2011,Towson,GeorgiaState,19.0,23.0,CAA,Sunbelt,True,PostSeasonConferenceTournament
1,H,7.0,6.0,7.0,5.0,2011-01-05,2011,UNCWilmington,GeorgiaState,12.0,13.0,CAA,Sunbelt,True,RegularSeason
0,A,10.0,12.0,8.0,13.0,2011-02-02,2011,UNCWilmington,GeorgiaState,20.0,22.0,CAA,Sunbelt,True,PostSeasonConferenceTournament
0,A,9.0,4.0,6.0,5.0,2011-01-03,2011,VCU,GeorgiaState,11.0,12.0,A-10,Sunbelt,True,RegularSeason
1,H,13.0,5.0,8.0,8.0,2011-01-19,2011,VCU,GeorgiaState,16.0,17.0,A-10,Sunbelt,True,RegularSeason
0,A,5.0,8.0,6.0,7.0,2011-01-02,2011,TexasAMCC,TexasTech,11.0,14.0,Southland,Big 12,True,RegularSeason
1,A,10.0,3.0,8.0,7.0,2011-01-08,2011,Baylor,TexasTech,12.0,16.0,Big 12,Big 12,False,RegularSeason
0,H,17.0,8.0,11.0,15.0,2011-02-19,2011,Baylor,TexasTech,23.0,27.0,Big 12,Big 12,False,PostSeasonConferenceTournament
1,A,16.0,11.0,12.0,15.0,2011-02-23,2011,Colorado,TexasTech,25.0,28.0,Pac 12,Big 12,True,PostSeasonConferenceTournament
0,A,4.0,7.0,7.0,7.0,2011-01-04,2011,DelawareState,TexasTech,8.0,15.0,MEAC,Big 12,True,RegularSeason
0,H,14.0,6.0,9.0,11.0,2011-01-26,2011,IowaState,TexasTech,17.0,21.0,Big 12,Big 12,False,RegularSeason
1,A,20.0,1.0,11.0,11.0,2011-02-01,2011,Kansas,TexasTech,20.0,23.0,Big 12,Big 12,False,PostSeasonConferenceTournament
1,H,12.0,5.0,8.0,9.0,2011-01-15,2011,KansasState,TexasTech,13.0,18.0,Big 12,Big 12,False,RegularSeason
1,H,19.0,6.0,11.0,14.0,2011-02-15,2011,Missouri,TexasTech,22.0,26.0,SEC,Big 12,True,PostSeasonConferenceTournament
0,A,14.0,4.0,8.0,11.0,2011-01-22,2011,Nebraska,TexasTech,16.0,20.0,Big 10,Big 12,True,RegularSeason
1,A,10.0,2.0,6.0,6.0,2010-12-29,2011,NewMexico,TexasTech,8.0,13.0,MWC,Big 12,True,RegularSeason
1,H,8.0,9.0,8.0,10.0,2011-01-18,2011,Oklahoma,TexasTech,12.0,19.0,Big 12,Big 12,False,RegularSeason
0,A,14.0,6.0,10.0,11.0,2011-01-29,2011,OklahomaState,TexasTech,20.0,22.0,Big 12,Big 12,False,PostSeasonConferenceTournament
1,H,16.0,11.0,12.0,16.0,2011-02-26,2011,OklahomaState,TexasTech,27.0,29.0,Big 12,Big 12,False,PostSeasonConferenceTournament
1,A,6.0,3.0,5.0,4.0,2010-12-08,2011,TexasChristian,TexasTech,9.0,10.0,Big 12,Big 12,False,RegularSeason
1,A,12.0,3.0,8.0,8.0,2011-01-11,2011,Texas,TexasTech,12.0,17.0,Big 12,Big 12,False,RegularSeason
1,H,19.0,3.0,11.0,12.0,2011-02-05,2011,Texas,TexasTech,19.0,24.0,Big 12,Big 12,False,PostSeasonConferenceTournament
1,A,18.0,5.0,11.0,13.0,2011-02-12,2011,TexasAM,TexasTech,20.0,25.0,SEC,Big 12,True,PostSeasonConferenceTournament
1,H,7.0,2.0,5.0,5.0,2010-12-18,2011,UTEP,TexasTech,6.0,11.0,C-USA,Big 12,True,RegularSeason
0,H,5.0,10.0,6.0,7.0,2011-01-12,2011,TexasAMCC,TexasSanAntonio,12.0,12.0,Southland,C-USA,True,RegularSeason
1,H,3.0,9.0,6.0,4.0,2010-12-30,2011,BowlingGreen,TexasSanAntonio,10.0,9.0,MAC,C-USA,True,RegularSeason
0,A,9.0,12.0,11.0,9.0,2011-02-05,2011,Lamar,TexasSanAntonio,13.0,18.0,Southland,C-USA,True,RegularSeason
1,H,11.0,2.0,6.0,5.0,2011-01-03,2011,OklahomaState,TexasSanAntonio,13.0,10.0,Big 12,C-USA,True,RegularSeason
1,A,7.0,4.0,6.0,2.0,2010-12-20,2011,Samford,TexasSanAntonio,7.0,7.0,Southern,C-USA,True,RegularSeason
0,A,7.0,10.0,8.0,8.0,2011-01-22,2011,TexasState,TexasSanAntonio,8.0,15.0,Sunbelt,C-USA,True,RegularSeason
1,H,5.0,6.0,6.0,3.0,2010-12-23,2011,Tulsa,TexasSanAntonio,11.0,8.0,AAC,C-USA,True,RegularSeason
0,A,10.0,9.0,10.0,9.0,2011-02-02,2011,TexasArlington,TexasSanAntonio,13.0,17.0,Sunbelt,C-USA,True,RegularSeason
1,H,5.0,11.0,7.0,6.0,2011-01-15,2011,TexasAMCC,SoutheasternLouisiana,13.0,10.0,Southland,Southland,False,RegularSeason
0,H,9.0,11.0,9.0,9.0,2011-02-02,2011,Lamar,SoutheasternLouisiana,12.0,15.0,Southland,Southland,False,RegularSeason
1,H,8.0,7.0,8.0,7.0,2011-01-22,2011,NichollsState,SoutheasternLouisiana,8.0,12.0,Southland,Southland,False,RegularSeason
1,H,10.0,3.0,6.0,5.0,2011-01-02,2011,OleMiss,SoutheasternLouisiana,12.0,8.0,SEC,Southland,True,RegularSeason
0,A,6.0,11.0,7.0,9.0,2011-01-19,2011,TexasAMCC,TexasArlington,14.0,13.0,Southland,Sunbelt,True,RegularSeason
1,H,9.0,2.0,5.0,6.0,2010-12-31,2011,Arkansas,TexasArlington,9.0,8.0,SEC,Sunbelt,True,RegularSeason
0,A,1.0,11.0,5.0,7.0,2011-01-05,2011,HoustonBaptist,TexasArlington,10.0,9.0,Southland,Sunbelt,True,RegularSeason
1,H,11.0,0.0,5.0,5.0,2010-12-29,2011,Kansas,TexasArlington,11.0,7.0,Big 12,Sunbelt,True,RegularSeason
1,A,7.0,8.0,7.0,8.0,2011-01-15,2011,Lamar,TexasArlington,9.0,12.0,Southland,Sunbelt,True,RegularSeason
1,H,6.0,5.0,6.0,7.0,2011-01-08,2011,NichollsState,TexasArlington,7.0,10.0,Southland,Sunbelt,True,RegularSeason
0,A,8.0,11.0,9.0,9.0,2011-01-29,2011,TexasState,TexasArlington,10.0,15.0,Sunbelt,Sunbelt,False,RegularSeason
1,H,10.0,9.0,10.0,9.0,2011-02-02,2011,TexasSanAntonio,TexasArlington,12.0,16.0,C-USA,Sunbelt,True,RegularSeason
0,A,7.0,12.0,7.0,11.0,2011-01-26,2011,TexasAMCC,TexasState,15.0,15.0,Southland,Sunbelt,True,RegularSeason
1,N,3.0,6.0,3.0,8.0,2010-12-24,2011,Northeastern,TexasState,6.0,9.0,CAA,Sunbelt,True,RegularSeason
1,N,7.0,2.0,2.0,7.0,2010-12-22,2011,OleMiss,TexasState,8.0,7.0,SEC,Sunbelt,True,RegularSeason
1,H,9.0,9.0,8.0,11.0,2011-01-29,2011,TexasArlington,TexasState,12.0,16.0,Sunbelt,Sunbelt,False,RegularSeason
1,H,8.0,8.0,7.0,10.0,2011-01-22,2011,TexasSanAntonio,TexasState,11.0,14.0,C-USA,Sunbelt,True,RegularSeason
0,H,8.0,13.0,10.0,8.0,2011-02-02,2011,TexasAMCC,NichollsState,16.0,15.0,Southland,Southland,False,RegularSeason
0,A,9.0,10.0,9.0,8.0,2011-01-29,2011,Lamar,NichollsState,11.0,14.0,Southland,Southland,False,RegularSeason
0,A,8.0,7.0,8.0,7.0,2011-01-22,2011,SoutheasternLouisiana,NichollsState,8.0,12.0,Southland,Southland,False,RegularSeason
1,H,12.0,1.0,6.0,4.0,2011-01-03,2011,TexasAM,NichollsState,10.0,7.0,SEC,Southland,True,RegularSeason
0,A,6.0,7.0,6.0,5.0,2011-01-08,2011,TexasArlington,NichollsState,9.0,8.0,Sunbelt,Southland,True,RegularSeason
0,H,7.0,8.0,11.0,3.0,2012-01-05,2012,ArkansasState,Denver,13.0,15.0,Sunbelt,Summit,True,RegularSeason
0,A,9.0,12.0,15.0,5.0,2012-01-26,2012,ArkansasState,Denver,17.0,21.0,Sunbelt,Summit,True,RegularSeason
0,A,8.0,2.0,7.0,2.0,2011-12-17,2012,BoiseState,Denver,9.0,10.0,MWC,Summit,True,RegularSeason
1,H,10.0,4.0,13.0,3.0,2012-01-11,2012,ColoradoState,Denver,13.0,17.0,MWC,Summit,True,RegularSeason
0,H,2.0,17.0,14.0,4.0,2012-01-19,2012,LouisianaMonroe,Denver,13.0,19.0,Sunbelt,Summit,True,RegularSeason
1,A,4.0,10.0,11.0,2.0,2011-12-31,2012,LittleRock,Denver,10.0,14.0,Sunbelt,Summit,True,RegularSeason
1,H,9.0,13.0,16.0,5.0,2012-01-28,2012,LittleRock,Denver,16.0,22.0,Sunbelt,Summit,True,RegularSeason
1,H,12.0,11.0,16.0,6.0,2012-02-02,2012,Louisiana,Denver,16.0,23.0,Sunbelt,Summit,True,RegularSeason
1,H,11.0,8.0,15.0,4.0,2012-01-21,2012,NorthTexas,Denver,14.0,20.0,C-USA,Summit,True,RegularSeason
0,H,8.0,5.0,12.0,3.0,2012-01-07,2012,SouthAlabama,Denver,10.0,16.0,Sunbelt,Summit,True,RegularSeason
0,A,1.0,5.0,5.0,1.0,2011-12-03,2012,TexasSouthern,Denver,6.0,7.0,SWAC,Summit,True,RegularSeason
0,A,2.0,8.0,9.0,2.0,2011-12-22,2012,Citadel,Denver,7.0,12.0,Southern,Summit,True,RegularSeason
0,A,5.0,6.0,10.0,2.0,2011-12-29,2012,Troy,Denver,7.0,13.0,Sunbelt,Summit,True,RegularSeason
0,A,11.0,1.0,8.0,2.0,2011-12-19,2012,Wyoming,Denver,8.0,11.0,MWC,Summit,True,RegularSeason
0,A,7.0,8.0,8.0,6.0,2012-01-05,2012,FresnoState,UtahState,14.0,15.0,MWC,MWC,False,RegularSeason
1,H,10.0,14.0,12.0,11.0,2012-02-04,2012,FresnoState,UtahState,19.0,24.0,MWC,MWC,False,PostSeasonConferenceTournament
0,A,11.0,8.0,10.0,10.0,2012-01-26,2012,Hawaii,UtahState,13.0,21.0,Big West,MWC,True,RegularSeason
1,H,9.0,9.0,10.0,9.0,2012-01-21,2012,Idaho,UtahState,13.0,20.0,Big Sky,MWC,True,RegularSeason
0,A,8.0,2.0,7.0,5.0,2011-12-22,2012,KentState,UtahState,8.0,13.0,MAC,MWC,True,RegularSeason
1,A,11.0,3.0,9.0,6.0,2012-01-07,2012,Nevada,UtahState,13.0,16.0,MWC,MWC,False,RegularSeason
1,H,18.0,3.0,12.0,10.0,2012-02-02,2012,Nevada,UtahState,17.0,23.0,MWC,MWC,False,RegularSeason
0,A,2.0,6.0,4.0,5.0,2011-12-17,2012,Seattle,UtahState,8.0,10.0,WAC,MWC,True,RegularSeason
1,H,4.0,12.0,10.0,8.0,2012-01-19,2012,Seattle,UtahState,13.0,19.0,WAC,MWC,True,RegularSeason
0,A,4.0,4.0,5.0,5.0,2011-12-20,2012,TexasArlington,UtahState,6.0,11.0,Sunbelt,MWC,True,RegularSeason
0,A,5.0,4.0,3.0,4.0,2011-12-06,2012,UtahValley,UtahState,7.0,8.0,WAC,MWC,True,RegularSeason
1,H,6.0,2.0,4.0,4.0,2011-12-10,2012,WichitaState,UtahState,8.0,9.0,AAC,MWC,True,RegularSeason
1,H,13.0,0.0,9.0,3.0,2012-01-02,2012,Baylor,TexasAM,10.0,12.0,Big 12,SEC,True,RegularSeason
1,A,19.0,2.0,12.0,8.0,2012-02-01,2012,Baylor,TexasAM,18.0,20.0,Big 12,SEC,True,RegularSeason
1,N,7.0,2.0,8.0,1.0,2011-12-17,2012,Florida,TexasAM,10.0,10.0,SEC,SEC,False,RegularSeason
1,A,11.0,3.0,9.0,4.0,2012-01-07,2012,IowaState,TexasAM,10.0,13.0,Big 12,SEC,True,RegularSeason
1,H,17.0,7.0,12.0,11.0,2012-02-11,2012,IowaState,TexasAM,20.0,23.0,Big 12,SEC,True,PostSeasonConferenceTournament
1,H,16.0,3.0,11.0,7.0,2012-01-23,2012,Kansas,TexasAM,18.0,18.0,Big 12,SEC,True,RegularSeason
1,A,22.0,5.0,13.0,13.0,2012-02-22,2012,Kansas,TexasAM,26.0,26.0,Big 12,SEC,True,PostSeasonConferenceTournament
1,H,15.0,6.0,12.0,9.0,2012-02-04,2012,KansasState,TexasAM,17.0,21.0,Big 12,SEC,True,RegularSeason
1,A,19.0,9.0,13.0,15.0,2012-02-28,2012,KansasState,TexasAM,24.0,28.0,Big 12,SEC,True,PostSeasonConferenceTournament
1,H,16.0,1.0,10.0,6.0,2012-01-16,2012,Missouri,TexasAM,16.0,16.0,SEC,SEC,False,RegularSeason
1,A,24.0,2.0,13.0,12.0,2012-02-18,2012,Missouri,TexasAM,25.0,25.0,SEC,SEC,False,PostSeasonConferenceTournament
0,A,12.0,5.0,10.0,7.0,2012-01-21,2012,Oklahoma,TexasAM,14.0,17.0,Big 12,SEC,True,RegularSeason
0,A,10.0,10.0,11.0,8.0,2012-01-28,2012,OklahomaState,TexasAM,18.0,19.0,Big 12,SEC,True,RegularSeason
1,H,13.0,15.0,13.0,14.0,2012-02-25,2012,OklahomaState,TexasAM,26.0,27.0,Big 12,SEC,True,PostSeasonConferenceTournament
1,A,7.0,4.0,8.0,2.0,2011-12-22,2012,Rice,TexasAM,9.0,11.0,C-USA,SEC,True,RegularSeason
1,H,11.0,4.0,9.0,5.0,2012-01-11,2012,Texas,TexasAM,12.0,14.0,Big 12,SEC,True,RegularSeason
1,A,14.0,9.0,12.0,10.0,2012-02-06,2012,Texas,TexasAM,20.0,22.0,Big 12,SEC,True,PostSeasonConferenceTournament
0,A,7.0,8.0,9.0,6.0,2012-01-14,2012,TexasTech,TexasAM,15.0,15.0,Big 12,SEC,True,RegularSeason
0,H,8.0,16.0,12.0,12.0,2012-02-14,2012,TexasTech,TexasAM,24.0,24.0,Big 12,SEC,True,PostSeasonConferenceTournament
1,A,14.0,0.0,7.0,6.0,2012-01-07,2012,Baylor,TexasTech,11.0,14.0,Big 12,Big 12,False,RegularSeason
1,H,24.0,5.0,8.0,20.0,2012-02-27,2012,Baylor,TexasTech,26.0,29.0,Big 12,Big 12,False,PostSeasonConferenceTournament
0,A,6.0,6.0,5.0,5.0,2011-12-27,2012,CalStateBakersfield,TexasTech,11.0,11.0,WAC,Big 12,True,RegularSeason
0,A,0.0,6.0,4.0,4.0,2011-12-18,2012,GramblingState,TexasTech,6.0,9.0,SWAC,Big 12,True,RegularSeason
1,A,13.0,5.0,7.0,10.0,2012-01-21,2012,IowaState,TexasTech,14.0,18.0,Big 12,Big 12,False,RegularSeason
1,H,19.0,8.0,8.0,18.0,2012-02-22,2012,IowaState,TexasTech,23.0,27.0,Big 12,Big 12,False,PostSeasonConferenceTournament
